Tournament,Stage,Match Type,Player,Teams,Agents,Rounds Played,Rating,Average Combat Score,Kills:Deaths,"Kill, Assist, Trade, Survive %",Average Damage Per Round,Kills Per Round,Assists Per Round,First Kills Per Round,First Deaths Per Round,Headshot %,Clutch Success %,Clutches (won/played),Maximum Kills in a Single Map,Kills,Deaths,Assists,First Kills,First Deaths
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Rb,DRX,"astra, kayo, killjoy",60,1.31,225,1.5,85%,145,0.8,0.37,0.13,0.08,27%,50%,5/10,22,48,32,22,8,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Zest,DRX,sova,60,1.06,182,1.11,72%,124,0.68,0.28,0.03,0.1,39%,17%,1/6,17,41,37,17,2,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,BuZz,DRX,jett,60,1.13,255,1.18,75%,156,0.87,0.2,0.27,0.17,20%,33%,1/3,18,52,44,12,16,10
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,s0m,NRG Esports,omen,22,1.07,158,0.92,86%,106,0.55,0.36,0,0.18,45%,,,12,12,13,8,0,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,s0m,NRG Esports,viper,24,1.42,295,1.85,79%,184,1,0.17,0.17,0,29%,,,24,24,13,4,4,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,s0m,NRG Esports,"omen, viper",46,1.25,226,1.38,83%,146,0.78,0.26,0.09,0.09,34%,,,24,36,26,12,4,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Victor,NRG Esports,kayo,24,1,161,0.93,71%,97,0.58,0.38,0.08,0.13,17%,0%,0/3,14,14,15,9,2,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Victor,NRG Esports,killjoy,22,0.96,183,1,68%,124,0.68,0.05,0.18,0.05,32%,0%,0/2,15,15,15,1,4,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Victor,NRG Esports,"kayo, killjoy",46,0.98,172,0.97,70%,110,0.63,0.22,0.13,0.09,24%,0%,0/5,15,29,30,10,6,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,ardiis,NRG Esports,sage,24,0.94,156,0.69,75%,122,0.46,0.38,0.13,0.13,21%,0%,0/4,11,11,16,9,3,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,ardiis,NRG Esports,jett,22,1.23,224,1.33,77%,136,0.73,0.14,0.32,0.05,15%,0%,0/2,16,16,12,3,7,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,ardiis,NRG Esports,"jett, sage",46,1.08,190,0.96,76%,128,0.59,0.26,0.22,0.09,18%,0%,0/6,16,27,28,12,10,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,FiNESSE,NRG Esports,breach,22,1.23,180,1.2,86%,104,0.55,0.68,0.05,0,17%,0%,0/3,12,12,10,15,1,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,FiNESSE,NRG Esports,killjoy,24,1,165,0.86,79%,115,0.5,0.13,0.17,0,17%,25%,1/4,12,12,14,3,4,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,FiNESSE,NRG Esports,"breach, killjoy",46,1.12,172,1,83%,110,0.52,0.39,0.11,0,17%,14%,1/7,12,24,24,18,5,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,crashies,NRG Esports,sova,46,1.26,220,1.33,74%,139,0.78,0.37,0.11,0.09,27%,0%,0/3,22,36,27,17,5,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Brave,BBL Esports,omen,24,0.96,220,0.89,79%,138,0.71,0.71,0.17,0.04,19%,50%,1/2,17,17,19,17,4,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Brave,BBL Esports,astra,36,0.79,200,0.8,69%,129,0.67,0.25,0.11,0.14,38%,0%,0/4,14,24,30,9,4,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Brave,BBL Esports,"astra, omen",60,0.85,206,0.84,73%,132,0.68,0.43,0.13,0.1,29%,17%,1/6,17,41,49,26,8,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Turko,BBL Esports,kayo,24,1.43,214,1.67,83%,136,0.83,0.42,0.08,0.04,37%,20%,1/5,20,20,12,10,2,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Turko,BBL Esports,breach,36,0.51,86,0.34,61%,67,0.28,0.22,0,0.11,23%,0%,0/7,6,10,29,8,0,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Turko,BBL Esports,"breach, kayo",60,0.82,129,0.73,70%,95,0.5,0.3,0.03,0.08,31%,8%,1/12,20,30,41,18,2,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,QutionerX,BBL Esports,yoru,16,1.05,242,1.08,50%,159,0.88,0.06,0.13,0.19,52%,0%,0/2,14,14,13,1,2,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,QutionerX,BBL Esports,jett,44,0.91,241,0.95,68%,145,0.84,0.14,0.2,0.2,24%,0%,0/3,23,37,39,6,9,9
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,QutionerX,BBL Esports,"jett, yoru",60,0.95,241,0.98,63%,149,0.85,0.12,0.18,0.2,30%,0%,0/5,23,51,52,7,11,12
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,SouhcNi,BBL Esports,sova,60,0.84,154,0.77,67%,102,0.55,0.28,0.05,0.12,29%,0%,0/7,13,33,43,17,3,7
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,AsLanM4shadoW,BBL Esports,killjoy,60,0.77,149,0.75,63%,107,0.55,0.13,0.03,0.07,23%,10%,1/10,15,33,44,8,2,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,koldamenta,KOI,omen,22,0.85,147,0.8,73%,97,0.55,0.32,0.05,0.09,24%,0%,0/2,12,12,15,7,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,koldamenta,KOI,viper,24,0.59,73,0.26,54%,55,0.21,0.5,0,0.04,16%,0%,0/2,5,5,19,12,0,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,koldamenta,KOI,"omen, viper",46,0.72,110,0.5,63%,75,0.37,0.41,0.02,0.07,21%,0%,0/4,12,17,34,19,1,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,starxo,KOI,sage,24,0.73,134,0.56,50%,92,0.42,0.46,0,0.17,23%,0%,0/1,10,10,18,11,0,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,starxo,KOI,breach,22,0.8,112,0.64,91%,64,0.32,0.5,0,0.09,10%,0%,0/3,7,7,11,11,0,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,starxo,KOI,"breach, sage",46,0.76,123,0.59,70%,79,0.37,0.48,0,0.13,18%,0%,0/4,10,17,29,22,0,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,trexx,KOI,sova,46,1.24,275,1.7,76%,181,1,0.2,0.07,0.09,32%,0%,0/8,27,46,27,9,3,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Wolfen,KOI,jett,46,0.75,186,0.74,61%,123,0.61,0.15,0.22,0.28,33%,,,14,28,38,7,10,13
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,sheydos,KOI,killjoy,46,0.95,158,1.13,70%,107,0.59,0.13,0.04,0.09,24%,17%,1/6,17,27,24,6,2,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,mindfreak,Paper Rex,omen,21,0.72,164,0.63,76%,106,0.57,0.29,0.1,0.19,10%,0%,0/2,12,12,19,6,2,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,mindfreak,Paper Rex,astra,17,0.72,162,0.69,76%,109,0.53,0.29,0,0.12,26%,0%,0/2,9,9,13,5,0,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,mindfreak,Paper Rex,"astra, omen",38,0.72,163,0.66,76%,107,0.55,0.29,0.05,0.16,16%,0%,0/4,12,21,32,11,2,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Jinggg,Paper Rex,sage,17,0.87,181,0.79,71%,153,0.65,0.29,0.06,0.06,31%,0%,0/4,11,11,14,5,1,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Jinggg,Paper Rex,raze,21,1.07,227,1.07,67%,160,0.76,0.14,0,0.1,14%,0%,0/1,16,16,15,3,0,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Jinggg,Paper Rex,"raze, sage",38,0.97,204,0.93,68%,157,0.71,0.21,0.03,0.08,20%,0%,0/5,16,27,29,8,1,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Benkai,Paper Rex,sage,21,0.86,173,0.76,90%,113,0.62,0.38,0.05,0.1,24%,0%,0/6,13,13,17,8,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Benkai,Paper Rex,killjoy,17,0.56,158,0.53,59%,113,0.47,0.18,0.06,0.12,18%,0%,0/4,8,8,15,3,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Benkai,Paper Rex,"killjoy, sage",38,0.71,166,0.66,76%,113,0.55,0.29,0.05,0.11,21%,0%,0/10,13,21,32,11,2,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,d4v41,Paper Rex,fade,17,0.63,161,0.6,59%,97,0.53,0.18,0.06,0.12,22%,0%,0/1,9,9,15,3,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,d4v41,Paper Rex,skye,21,0.63,116,0.44,71%,85,0.33,0.62,0,0.05,36%,0%,0/2,7,7,16,13,0,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,d4v41,Paper Rex,"fade, skye",38,0.63,138,0.52,66%,90,0.42,0.42,0.03,0.08,28%,0%,0/3,9,16,31,16,1,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,f0rsakeN,Paper Rex,chamber,21,0.94,240,1,67%,158,0.81,0,0.29,0.14,35%,50%,1/2,17,17,17,0,6,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,f0rsakeN,Paper Rex,jett,17,0.57,180,0.47,53%,138,0.47,0.12,0.24,0.18,14%,0%,0/2,8,8,17,2,4,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,f0rsakeN,Paper Rex,"chamber, jett",38,0.75,210,0.74,61%,149,0.66,0.05,0.26,0.16,23%,25%,1/4,17,25,34,2,10,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,RgLMeister,MIBR,omen,21,0.7,183,0.65,71%,108,0.52,0.76,0.05,0.1,22%,33%,1/3,11,11,17,16,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,RgLMeister,MIBR,brimstone,24,0.99,166,0.8,71%,113,0.5,0.5,0.04,0.04,16%,100%,1/1,12,12,15,12,1,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,RgLMeister,MIBR,"brimstone, omen",45,0.84,174,0.72,71%,111,0.51,0.62,0.04,0.07,18%,50%,2/4,12,23,32,28,2,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,murizzz,MIBR,kayo,24,1.04,196,0.88,71%,134,0.63,0.75,0.13,0.13,30%,0%,0/1,15,15,17,18,3,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,murizzz,MIBR,breach,21,1.12,203,1.21,71%,130,0.81,0.38,0.1,0.1,39%,50%,1/2,17,17,14,8,2,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,murizzz,MIBR,"breach, kayo",45,1.08,200,1.03,71%,132,0.71,0.58,0.11,0.11,34%,33%,1/3,17,32,31,26,5,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,jzz,MIBR,fade,21,0.5,119,0.47,67%,75,0.43,0.19,0.05,0.1,27%,0%,0/3,9,9,19,4,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,jzz,MIBR,breach,24,1.34,269,1.35,67%,157,0.96,0.42,0.08,0,29%,0%,0/4,23,23,17,10,2,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,jzz,MIBR,"breach, fade",45,0.92,194,0.89,67%,119,0.71,0.31,0.07,0.04,28%,0%,0/7,23,32,36,14,3,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,heat,MIBR,neon,24,0.76,191,0.75,58%,125,0.63,0.17,0.21,0.21,33%,0%,0/2,15,15,20,4,5,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,heat,MIBR,raze,21,1.27,309,1.38,76%,209,1.05,0.29,0.14,0.24,32%,0%,0/4,22,22,16,6,3,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,heat,MIBR,"neon, raze",45,1.02,250,1.03,67%,164,0.82,0.22,0.18,0.22,32%,0%,0/6,22,37,36,10,8,10
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,frz,MIBR,cypher,24,0.96,203,1.06,71%,133,0.79,0.29,0.08,0.08,37%,0%,0/5,19,19,18,7,2,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,frz,MIBR,killjoy,21,1.25,243,1.29,86%,166,0.86,0.29,0.14,0,31%,0%,0/3,18,18,14,6,3,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,frz,MIBR,"cypher, killjoy",45,1.1,223,1.16,78%,148,0.82,0.29,0.11,0.04,34%,0%,0/8,19,37,32,13,5,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,nizhaoTZH,FunPlus Phoenix,omen,40,0.69,148,0.7,60%,86,0.53,0.28,0.05,0.13,21%,14%,1/7,11,21,30,11,2,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,nizhaoTZH,FunPlus Phoenix,astra,19,1.12,192,1.17,68%,97,0.74,0.26,0.11,0,28%,25%,1/4,14,14,12,5,2,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,nizhaoTZH,FunPlus Phoenix,"astra, omen",59,0.83,162,0.83,63%,89,0.59,0.27,0.07,0.08,23%,18%,2/11,14,35,42,16,4,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,BerLIN,FunPlus Phoenix,fade,59,0.78,182,0.72,76%,123,0.58,0.39,0.12,0.19,28%,33%,1/3,17,34,47,23,7,11
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,YuChEn,FunPlus Phoenix,viper,59,1.05,189,0.95,76%,125,0.68,0.34,0.05,0.12,34%,0%,0/10,18,40,42,20,3,7
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Yuicaw,FunPlus Phoenix,chamber,21,1.33,235,1.82,86%,161,0.95,0.1,0.14,0.14,22%,33%,1/3,20,20,11,2,3,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Yuicaw,FunPlus Phoenix,jett,19,0.78,170,0.73,63%,106,0.58,0.16,0,0.16,9%,0%,0/1,11,11,15,3,0,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Yuicaw,FunPlus Phoenix,killjoy,19,0.79,164,0.79,47%,125,0.58,0.11,0,0.32,32%,0%,0/3,11,11,14,2,0,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Yuicaw,FunPlus Phoenix,"chamber, jett, killjoy",59,0.97,190,1.05,66%,132,0.71,0.12,0.05,0.2,22%,14%,1/7,20,42,40,7,3,12
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,AAAAY,FunPlus Phoenix,skye,59,0.86,202,0.8,75%,129,0.66,0.34,0.02,0.1,31%,0%,0/5,16,39,49,20,1,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,AvovA,Team Heretics,omen,21,0.67,173,0.6,62%,101,0.57,0.57,0,0.1,11%,0%,0/3,12,12,20,12,0,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,AvovA,Team Heretics,astra,21,0.66,122,0.47,71%,93,0.38,0.19,0.14,0,31%,,,8,8,17,4,3,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,AvovA,Team Heretics,"astra, omen",42,0.67,148,0.54,67%,97,0.48,0.38,0.07,0.05,18%,0%,0/3,12,20,37,16,3,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Mixwell,Team Heretics,kayo,21,1.18,238,0.89,76%,150,0.76,0.76,0.1,0.1,30%,100%,1/1,16,16,18,16,2,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Mixwell,Team Heretics,breach,21,0.97,208,0.88,81%,125,0.67,0.48,0.05,0,20%,0%,0/2,14,14,16,10,1,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Mixwell,Team Heretics,"breach, kayo",42,1.08,223,0.88,79%,138,0.71,0.62,0.07,0.05,25%,33%,1/3,16,30,34,26,3,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,zeek,Team Heretics,kayo,21,1.05,212,0.88,86%,134,0.67,0.67,0.1,0.14,35%,0%,0/2,14,14,16,14,2,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,zeek,Team Heretics,killjoy,21,1,229,1.13,57%,158,0.86,0,0.05,0.19,37%,40%,2/5,18,18,16,0,1,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,zeek,Team Heretics,"kayo, killjoy",42,1.02,220,1,71%,146,0.76,0.33,0.07,0.17,36%,29%,2/7,18,32,32,14,3,7
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Boo,Team Heretics,sova,21,0.66,111,0.5,76%,81,0.38,0.29,0,0.1,22%,0%,0/5,8,8,16,6,0,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Boo,Team Heretics,cypher,21,0.87,139,0.85,67%,99,0.52,0.14,0,0.14,26%,20%,1/5,11,11,13,3,0,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Boo,Team Heretics,"cypher, sova",42,0.77,125,0.66,71%,90,0.45,0.21,0,0.12,24%,10%,1/10,11,19,29,9,0,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,keloqz,Team Heretics,jett,42,1.08,252,1.15,76%,156,0.9,0.12,0.24,0.17,36%,0%,0/6,23,38,33,5,10,7
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,k1Ng,Gen.G,kayo,26,1.2,244,1.28,88%,156,0.88,0.54,0.12,0,37%,25%,1/4,23,23,18,14,3,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,k1Ng,Gen.G,viper,22,1.53,291,1.5,77%,187,0.95,0.41,0.09,0.05,32%,0%,0/6,21,21,14,9,2,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,k1Ng,Gen.G,"kayo, viper",48,1.36,268,1.38,83%,170,0.92,0.48,0.1,0.02,34%,10%,1/10,23,44,32,23,5,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Secret,Gen.G,kayo,22,0.87,153,0.76,59%,85,0.59,0.32,0,0.05,9%,0%,0/1,13,13,17,7,0,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Secret,Gen.G,breach,26,0.76,139,0.6,85%,78,0.46,0.58,0,0.15,19%,0%,0/3,12,12,20,15,0,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Secret,Gen.G,"breach, kayo",48,0.81,146,0.68,73%,81,0.52,0.46,0,0.1,13%,0%,0/4,13,25,37,22,0,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,TS,Gen.G,brimstone,26,1.28,258,1.5,85%,149,1.04,0.46,0.12,0.04,19%,0%,0/3,27,27,18,12,3,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,TS,Gen.G,astra,22,0.89,128,0.71,64%,78,0.45,0.55,0.05,0.23,5%,0%,0/2,10,10,14,12,1,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,TS,Gen.G,"astra, brimstone",48,1.08,193,1.16,75%,116,0.77,0.5,0.08,0.13,13%,0%,0/5,27,37,32,24,4,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,eKo,Gen.G,neon,26,0.7,146,0.6,62%,97,0.46,0.27,0.12,0.23,13%,0%,0/3,12,12,20,7,3,6
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,eKo,Gen.G,skye,22,0.98,170,0.8,77%,116,0.55,0.64,0.09,0.05,19%,0%,0/2,12,12,15,14,2,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,eKo,Gen.G,"neon, skye",48,0.84,158,0.69,69%,106,0.5,0.44,0.1,0.15,15%,0%,0/5,12,24,35,21,5,7
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Meteor,Gen.G,raze,26,1.1,265,1.26,77%,173,0.92,0.27,0.12,0.12,30%,0%,0/2,24,24,19,7,3,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Meteor,Gen.G,jett,22,0.76,213,0.83,59%,132,0.68,0.14,0.32,0.09,20%,0%,0/1,15,15,18,3,7,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Meteor,Gen.G,"jett, raze",48,0.93,239,1.05,69%,154,0.81,0.21,0.21,0.1,26%,0%,0/3,24,39,37,10,10,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Suggest,DetonatioN FocusMe,kayo,20,0.69,159,0.61,55%,92,0.55,0.4,0.05,0.2,22%,0%,0/2,11,11,18,8,1,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Suggest,DetonatioN FocusMe,breach,17,0.75,150,0.77,76%,90,0.59,0.35,0.18,0.06,40%,0%,0/3,10,10,13,6,3,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Suggest,DetonatioN FocusMe,"breach, kayo",37,0.72,154,0.68,65%,91,0.57,0.38,0.11,0.14,30%,0%,0/5,11,21,31,14,4,5
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,takej,DetonatioN FocusMe,viper,20,1,197,1,60%,120,0.65,0.25,0.1,0.05,42%,60%,3/5,13,13,13,5,2,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Reita,DetonatioN FocusMe,sova,37,0.79,208,0.83,57%,137,0.68,0.22,0.08,0.22,44%,0%,0/5,15,25,30,8,3,8
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,xnfri,DetonatioN FocusMe,raze,20,0.74,200,0.71,65%,136,0.6,0.15,0.05,0.05,16%,0%,0/4,12,12,17,3,1,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,xnfri,DetonatioN FocusMe,astra,17,0.58,102,0.54,47%,74,0.41,0.18,0,0.06,26%,33%,1/3,7,7,13,3,0,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,xnfri,DetonatioN FocusMe,"astra, raze",37,0.66,151,0.63,57%,108,0.51,0.16,0.03,0.05,19%,14%,1/7,12,19,30,6,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Seoldam,DetonatioN FocusMe,jett,17,0.27,129,0.44,53%,80,0.41,0.12,0.12,0.24,31%,,,7,7,16,2,2,4
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Anthem,DetonatioN FocusMe,killjoy,37,0.71,159,0.66,68%,109,0.51,0.16,0.08,0.05,32%,0%,0/5,13,19,29,6,3,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,tuyz,LOUD,harbor,22,0.8,114,0.71,73%,64,0.45,0.36,0,0.09,30%,25%,1/4,10,10,14,8,0,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,tuyz,LOUD,brimstone,26,1.14,239,1.05,81%,158,0.85,0.46,0,0,36%,0%,0/5,22,22,21,12,0,0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,tuyz,LOUD,"brimstone, harbor",48,0.97,176,0.91,77%,115,0.67,0.42,0,0.04,35%,11%,1/9,22,32,35,20,0,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Less,LOUD,viper,22,0.83,169,0.8,64%,125,0.55,0.45,0.05,0.05,34%,0%,0/2,12,12,15,10,1,1
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Less,LOUD,killjoy,26,1.14,195,1.06,73%,148,0.73,0.19,0.15,0.08,25%,0%,0/5,19,19,18,5,4,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,Less,LOUD,"killjoy, viper",48,0.98,182,0.94,69%,137,0.65,0.31,0.1,0.06,28%,0%,0/7,19,31,33,15,5,3
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,cauanzin,LOUD,breach,26,0.99,186,0.94,77%,121,0.62,0.58,0.04,0.08,21%,50%,1/2,16,16,17,15,1,2
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,cauanzin,LOUD,skye,22,1.27,316,1.47,73%,209,1.14,0.41,0.05,0.05,27%,0%,0/1,25,25,17,9,1,1
