Tournament,Stage,Match Type,Player,Teams,Agents,Rounds Played,Rating,Average Combat Score,Kills:Deaths,"Kill, Assist, Trade, Survive %",Average Damage Per Round,Kills Per Round,Assists Per Round,First Kills Per Round,First Deaths Per Round,Headshot %,Clutch Success %,Clutches (won/played),Maximum Kills in a Single Map,Kills,Deaths,Assists,First Kills,First Deaths
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Reita,ZETA DIVISION,jett,92,0.63,153,0.64,55%,96,0.51,0.12,0.08,0.25,16%,33%,1/3,16,47,74,11,7,23
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,barce,ZETA DIVISION,brimstone,35,0.55,114,0.46,60%,76,0.37,0.34,0.09,0.14,15%,0%,0/4,9,13,28,12,3,5
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zeek,Acend,sova,89,1.14,228,1.22,75%,143,0.8,0.29,0.03,0.07,18%,8%,1/12,19,71,58,26,3,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zeek,Acend,reyna,22,1.06,230,0.83,73%,173,0.68,0.36,0.27,0.09,20%,50%,1/2,15,15,18,8,6,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zeek,Acend,raze,61,1.37,279,1.62,84%,174,0.98,0.23,0.21,0.13,15%,60%,3/5,27,60,37,14,13,8
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zeek,Acend,phoenix,41,0.59,139,0.56,59%,83,0.46,0.15,0.15,0.1,16%,0%,0/3,11,19,34,6,6,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zeek,Acend,"phoenix, raze, reyna, sova",213,1.09,226,1.12,74%,143,0.77,0.25,0.13,0.09,17%,23%,5/22,27,165,147,54,28,20
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Kiles,Acend,sova,22,0.42,69,0.3,55%,46,0.27,0.14,0,0.14,28%,0%,0/1,6,6,20,3,0,3
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Kiles,Acend,cypher,70,0.85,171,0.85,73%,114,0.63,0.14,0.07,0.06,29%,13%,2/15,16,44,52,10,5,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Kiles,Acend,viper,38,0.88,123,0.7,76%,84,0.42,0.47,0.05,0.03,22%,0%,0/1,11,16,23,18,2,1
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Kiles,Acend,killjoy,83,0.93,202,0.91,63%,140,0.7,0.23,0.05,0.07,26%,6%,1/16,19,58,64,19,4,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Kiles,Acend,"cypher, killjoy, sova, viper",213,0.85,163,0.78,68%,112,0.58,0.23,0.05,0.07,26%,9%,3/33,19,124,159,50,11,14
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,starxo,Acend,skye,105,0.89,167,0.81,61%,108,0.59,0.22,0.04,0.1,20%,12%,2/17,20,62,77,23,4,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,starxo,Acend,sage,108,1.11,198,1.06,75%,138,0.69,0.44,0.09,0.08,22%,17%,2/12,19,74,70,47,10,9
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,starxo,Acend,"sage, skye",213,1,183,0.93,68%,123,0.64,0.33,0.07,0.09,21%,14%,4/29,20,136,147,70,14,19
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,BONECOLD,Acend,viper,48,0.87,176,0.79,63%,112,0.56,0.27,0.02,0.13,29%,33%,1/3,21,27,34,13,1,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,BONECOLD,Acend,omen,43,0.59,107,0.49,60%,80,0.4,0.28,0.02,0.23,31%,0%,0/2,12,17,35,12,1,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,BONECOLD,Acend,astra,84,0.63,104,0.52,63%,70,0.38,0.29,0.04,0.21,28%,25%,1/4,9,32,61,24,3,18
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,BONECOLD,Acend,brimstone,38,1.16,236,1.2,74%,160,0.79,0.37,0.11,0.18,36%,0%,0/2,18,30,25,14,4,7
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,BONECOLD,Acend,"astra, brimstone, omen, viper",213,0.78,145,0.68,64%,97,0.5,0.3,0.04,0.19,31%,18%,2/11,21,106,155,63,9,41
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,cNed,Acend,jett,175,1.13,260,1.26,69%,166,0.93,0.13,0.17,0.1,20%,13%,3/24,24,162,129,22,29,18
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,cNed,Acend,sage,38,1.45,298,1.95,84%,172,1.13,0.39,0.16,0.11,24%,0%,0/3,22,43,22,15,6,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,cNed,Acend,"jett, sage",213,1.19,268,1.36,71%,167,0.96,0.17,0.16,0.1,21%,11%,3/27,24,205,151,37,35,22
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,crashies,Envy,sova,206,1.14,213,1.14,73%,143,0.74,0.33,0.05,0.04,26%,21%,6/29,26,152,133,67,10,9
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,crashies,Envy,viper,42,0.86,243,1,69%,165,0.83,0.33,0.07,0.14,21%,17%,1/6,23,35,35,14,3,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,crashies,Envy,"sova, viper",248,1.09,218,1.11,72%,147,0.75,0.33,0.05,0.06,25%,20%,7/35,26,187,168,81,13,15
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Victor,Envy,skye,176,1.02,192,1,70%,124,0.68,0.39,0.1,0.13,27%,20%,2/10,21,120,120,68,18,22
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Victor,Envy,raze,72,1.14,231,1.19,69%,157,0.78,0.24,0.1,0.13,22%,100%,1/1,23,56,47,17,7,9
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Victor,Envy,"raze, skye",248,1.05,203,1.05,70%,133,0.71,0.34,0.1,0.13,25%,27%,3/11,23,176,167,85,25,31
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,FiNESSE,Envy,cypher,42,0.73,141,0.66,60%,106,0.5,0.17,0,0.1,22%,0%,0/6,11,21,32,7,0,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,FiNESSE,Envy,viper,50,0.85,170,0.78,54%,115,0.58,0.22,0.02,0.14,20%,0%,0/5,18,29,37,11,1,7
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,FiNESSE,Envy,killjoy,156,0.75,146,0.69,55%,104,0.49,0.13,0.06,0.13,18%,18%,3/17,17,77,112,21,9,20
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,FiNESSE,Envy,"cypher, killjoy, viper",248,0.76,149,0.7,56%,107,0.51,0.16,0.04,0.13,19%,11%,3/28,18,127,181,39,10,31
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Marved,Envy,viper,50,0.91,198,0.82,64%,148,0.64,0.28,0.02,0.14,31%,13%,1/8,17,32,39,14,1,7
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Marved,Envy,astra,198,1.09,197,1.12,69%,130,0.72,0.27,0.08,0.08,27%,21%,5/24,20,142,127,53,16,15
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Marved,Envy,"astra, viper",248,1.06,197,1.05,68%,134,0.7,0.27,0.07,0.09,27%,19%,6/32,20,174,166,67,17,22
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,yay,Envy,jett,248,1.3,280,1.44,74%,177,0.98,0.15,0.22,0.12,26%,23%,5/22,31,244,170,37,55,29
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,koldamenta,G2 Esports,sova,190,1.06,186,1.06,76%,131,0.67,0.35,0.06,0.07,24%,5%,1/20,19,127,120,66,11,14
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,koldamenta,G2 Esports,skye,42,0.85,126,0.61,67%,97,0.4,0.57,0.05,0.19,20%,0%,0/5,9,17,28,24,2,8
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,koldamenta,G2 Esports,killjoy,43,0.89,182,0.84,72%,128,0.6,0.12,0.05,0.09,20%,0%,0/3,14,26,31,5,2,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,koldamenta,G2 Esports,"killjoy, skye, sova",275,1.01,177,0.95,74%,126,0.62,0.35,0.05,0.09,23%,4%,1/28,19,170,179,95,15,26
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,keloqz,G2 Esports,skye,16,1.12,293,1.5,75%,165,1.13,0,0.13,0.06,49%,,,18,18,12,0,2,1
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,keloqz,G2 Esports,jett,213,1.16,260,1.36,70%,166,0.97,0.1,0.19,0.11,29%,19%,4/21,26,206,151,21,40,24
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,keloqz,G2 Esports,sage,46,0.93,226,1.09,67%,149,0.8,0.15,0.09,0.09,29%,0%,0/6,19,37,34,7,4,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,keloqz,G2 Esports,"jett, sage, skye",275,1.12,257,1.32,70%,163,0.95,0.1,0.17,0.11,30%,15%,4/27,26,261,197,28,46,29
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Mixwell,G2 Esports,skye,82,1.03,173,0.98,72%,110,0.62,0.2,0.05,0.1,22%,17%,1/6,16,51,52,16,4,8
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Mixwell,G2 Esports,raze,24,1.04,237,0.89,79%,172,0.71,0.38,0.21,0.25,18%,0%,0/1,17,17,19,9,5,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Mixwell,G2 Esports,viper,88,1.01,189,0.93,72%,119,0.63,0.32,0.1,0.11,21%,0%,0/14,15,55,59,28,9,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Mixwell,G2 Esports,killjoy,62,0.99,197,0.98,73%,137,0.66,0.24,0.05,0.08,20%,14%,1/7,16,41,42,15,3,5
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Mixwell,G2 Esports,sage,19,0.69,108,0.4,63%,88,0.32,0.37,0.05,0.05,13%,0%,0/1,6,6,15,7,1,1
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Mixwell,G2 Esports,"killjoy, raze, sage, skye, viper",275,0.99,184,0.91,72%,123,0.62,0.27,0.08,0.11,20%,7%,2/29,17,170,187,75,22,30
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nukkye,G2 Esports,reyna,60,0.78,185,0.95,65%,134,0.68,0.22,0.05,0.15,25%,0%,0/7,20,41,43,13,3,9
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nukkye,G2 Esports,raze,116,1.24,272,1.32,76%,175,0.86,0.3,0.18,0.14,16%,27%,3/11,22,100,76,35,21,16
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nukkye,G2 Esports,phoenix,20,1.15,183,1.3,65%,115,0.65,0.25,0.1,0.25,12%,,,13,13,10,5,2,5
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nukkye,G2 Esports,sage,79,1.22,222,1.33,76%,148,0.81,0.35,0.06,0.04,26%,25%,2/8,20,64,48,28,5,3
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nukkye,G2 Esports,"phoenix, raze, reyna, sage",275,1.13,233,1.23,73%,154,0.79,0.29,0.11,0.12,19%,19%,5/26,22,218,177,81,31,33
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,AvovA,G2 Esports,viper,23,1.01,159,0.75,65%,111,0.52,0.3,0.09,0.17,27%,40%,2/5,12,12,16,7,2,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,AvovA,G2 Esports,omen,20,0.82,124,0.62,90%,80,0.4,0.5,0.05,0.1,13%,0%,0/2,8,8,13,10,1,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,AvovA,G2 Esports,astra,160,1.06,198,1.15,73%,132,0.74,0.21,0.07,0.09,26%,10%,2/21,26,118,103,33,11,15
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,AvovA,G2 Esports,sage,72,0.96,150,0.93,68%,99,0.6,0.33,0.03,0.1,25%,33%,1/3,18,43,46,24,2,7
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,AvovA,G2 Esports,"astra, omen, sage, viper",275,1.01,176,1.02,72%,118,0.66,0.27,0.06,0.1,25%,16%,5/31,26,181,178,74,16,28
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Hiko,100 Thieves,sova,185,1.04,184,0.97,74%,130,0.59,0.32,0.03,0.05,22%,17%,7/42,18,109,112,60,6,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Hiko,100 Thieves,viper,23,1.29,218,1.58,83%,139,0.83,0.22,0.09,0,34%,100%,2/2,19,19,12,5,2,0
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Hiko,100 Thieves,"sova, viper",208,1.06,187,1.03,75%,131,0.62,0.31,0.04,0.05,24%,20%,9/44,19,128,124,65,8,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Ethan,100 Thieves,skye,165,0.96,204,1.01,67%,130,0.73,0.24,0.08,0.12,24%,14%,1/7,20,121,120,40,13,20
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Ethan,100 Thieves,omen,43,1.21,249,1.36,67%,167,0.88,0.23,0.23,0.16,28%,,,21,38,28,10,10,7
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Ethan,100 Thieves,"omen, skye",208,1.01,213,1.07,67%,137,0.76,0.24,0.11,0.13,25%,14%,1/7,21,159,148,50,23,27
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Asuna,100 Thieves,reyna,69,1.2,288,1.35,75%,177,0.96,0.16,0.13,0.16,27%,0%,0/1,23,66,49,11,9,11
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Asuna,100 Thieves,jett,139,0.95,230,0.93,69%,146,0.76,0.2,0.27,0.14,22%,13%,1/8,23,105,113,28,37,20
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Asuna,100 Thieves,"jett, reyna",208,1.02,247,1.06,71%,156,0.82,0.19,0.22,0.15,24%,11%,1/9,23,171,162,39,46,31
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,steel,100 Thieves,kayo,57,0.89,170,0.77,74%,109,0.58,0.37,0.05,0.18,17%,33%,2/6,15,33,43,21,3,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,steel,100 Thieves,viper,26,1.28,213,1.36,69%,146,0.73,0.54,0.04,0.12,26%,0%,0/4,19,19,14,14,1,3
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,steel,100 Thieves,killjoy,125,0.82,170,0.72,59%,118,0.54,0.18,0.06,0.09,22%,0%,0/13,16,68,95,22,7,11
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,steel,100 Thieves,"kayo, killjoy, viper",208,0.89,174,0.79,64%,119,0.58,0.27,0.05,0.12,21%,9%,2/23,19,120,152,57,11,24
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nitr0,100 Thieves,viper,43,1.12,144,1.04,74%,103,0.56,0.35,0.02,0.02,18%,14%,1/7,14,24,23,15,1,1
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nitr0,100 Thieves,omen,34,1.04,220,1.17,82%,141,0.82,0.24,0.06,0.06,29%,0%,0/5,15,28,24,8,2,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nitr0,100 Thieves,astra,105,1.13,213,1.25,76%,148,0.81,0.33,0.07,0.06,30%,18%,3/17,24,85,68,35,7,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nitr0,100 Thieves,jett,26,1.36,237,1.85,88%,154,0.92,0.15,0.27,0.08,19%,0%,0/2,24,24,13,4,7,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,nitr0,100 Thieves,"astra, jett, omen, viper",208,1.13,203,1.26,78%,138,0.77,0.3,0.08,0.05,26%,13%,4/31,24,161,128,62,17,11
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,russ,Papara SuperMassive,sova,120,1.02,203,0.95,68%,142,0.67,0.27,0.07,0.05,29%,11%,1/9,17,80,84,32,8,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,russ,Papara SuperMassive,skye,46,1.1,240,1.12,80%,160,0.83,0.3,0.07,0.04,27%,0%,0/8,20,38,34,14,3,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,russ,Papara SuperMassive,"skye, sova",166,1.04,212,1,71%,147,0.71,0.28,0.07,0.05,28%,6%,1/17,20,118,118,46,11,8
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Turko,Papara SuperMassive,skye,53,0.89,126,0.75,72%,82,0.45,0.21,0.04,0.04,28%,14%,1/7,9,24,32,11,2,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Turko,Papara SuperMassive,sage,113,1.1,186,1.11,75%,123,0.7,0.32,0.07,0.04,32%,18%,4/22,19,79,71,36,8,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Turko,Papara SuperMassive,"sage, skye",166,1.02,163,1,74%,110,0.62,0.28,0.06,0.04,31%,17%,5/29,19,103,103,47,10,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Izzy,Papara SuperMassive,raze,46,0.96,226,1,67%,142,0.78,0.15,0.15,0.17,15%,0%,0/3,18,36,36,7,7,8
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Izzy,Papara SuperMassive,jett,120,1.09,220,1.17,73%,139,0.81,0.14,0.2,0.12,21%,25%,4/16,26,97,83,17,24,14
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Izzy,Papara SuperMassive,"jett, raze",166,1.06,222,1.12,72%,140,0.8,0.14,0.19,0.13,19%,21%,4/19,26,133,119,24,31,22
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,pAura,Papara SuperMassive,cypher,61,1.07,182,0.97,75%,118,0.59,0.28,0.1,0.16,34%,14%,1/7,16,36,37,17,6,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,pAura,Papara SuperMassive,viper,38,0.98,216,1.03,58%,134,0.82,0.21,0.08,0.18,40%,0%,0/4,18,31,30,8,3,7
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,pAura,Papara SuperMassive,killjoy,67,0.96,185,0.93,66%,128,0.64,0.19,0.13,0.19,29%,14%,1/7,18,43,46,13,9,13
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,pAura,Papara SuperMassive,"cypher, killjoy, viper",166,1.01,192,0.97,67%,126,0.66,0.23,0.11,0.18,33%,11%,2/18,18,110,113,38,18,30
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Brave,Papara SuperMassive,viper,15,1.4,284,2,93%,168,0.93,0.33,0.2,0,27%,,,14,14,7,5,3,0
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Brave,Papara SuperMassive,omen,67,1,196,0.9,73%,140,0.64,0.36,0.1,0.07,33%,0%,0/4,15,43,48,24,7,5
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Brave,Papara SuperMassive,astra,84,0.87,200,0.86,70%,141,0.67,0.32,0.11,0.07,30%,0%,0/7,23,56,65,27,9,6
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Brave,Papara SuperMassive,"astra, omen, viper",166,0.98,209,0.94,73%,143,0.68,0.34,0.11,0.07,31%,0%,0/11,23,113,120,56,19,11
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Esperanza,F4Q,sova,113,0.96,214,0.94,72%,145,0.73,0.21,0.13,0.07,34%,7%,1/14,19,83,88,24,15,8
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Esperanza,F4Q,viper,33,0.47,122,0.45,52%,87,0.39,0.12,0.03,0.09,52%,0%,0/6,10,13,29,4,1,3
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Esperanza,F4Q,sage,44,0.96,192,0.94,75%,132,0.66,0.45,0.02,0.05,26%,0%,0/5,16,29,31,20,1,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Esperanza,F4Q,"sage, sova, viper",190,0.86,191,0.84,69%,132,0.66,0.25,0.09,0.07,33%,4%,1/25,19,125,148,48,17,13
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,fiveK,F4Q,skye,116,0.67,152,0.63,59%,103,0.53,0.27,0.08,0.09,17%,13%,2/15,22,61,97,31,9,11
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,fiveK,F4Q,reyna,74,0.78,171,0.76,59%,123,0.59,0.19,0.05,0.03,24%,0%,0/10,22,44,58,14,4,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,fiveK,F4Q,"reyna, skye",190,0.71,160,0.68,59%,111,0.55,0.24,0.07,0.07,20%,8%,2/25,22,105,155,45,13,13
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zunba,F4Q,skye,17,0.37,133,0.53,47%,86,0.47,0.12,0.12,0.12,33%,0%,0/1,8,8,15,2,2,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zunba,F4Q,yoru,16,0.49,137,0.43,56%,109,0.38,0.13,0.06,0.19,27%,0%,0/3,6,6,14,2,1,3
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zunba,F4Q,astra,157,0.89,184,0.92,68%,127,0.68,0.3,0.06,0.07,24%,5%,2/38,16,106,115,47,9,11
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,zunba,F4Q,"astra, skye, yoru",190,0.8,174,0.83,65%,122,0.63,0.27,0.06,0.08,25%,5%,2/42,16,120,144,51,12,16
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Bunny,F4Q,raze,157,0.97,228,0.98,71%,152,0.76,0.17,0.23,0.14,15%,13%,2/15,26,119,121,27,36,22
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Bunny,F4Q,jett,33,0.98,232,1,64%,151,0.76,0.18,0.09,0.15,20%,0%,0/6,15,25,25,6,3,5
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Bunny,F4Q,"jett, raze",190,0.97,229,0.99,69%,152,0.76,0.17,0.21,0.14,15%,10%,2/21,26,144,146,33,39,27
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Efina,F4Q,killjoy,190,0.77,156,0.7,63%,110,0.51,0.12,0.06,0.15,22%,25%,3/12,18,97,139,22,11,28
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Rb,Vision Strikers,sova,67,0.96,181,0.96,76%,132,0.64,0.34,0.06,0.06,27%,13%,1/8,20,43,45,23,4,4
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Rb,Vision Strikers,skye,42,1.43,243,2,90%,151,0.9,0.4,0.05,0.02,28%,25%,1/4,21,38,19,17,2,1
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Rb,Vision Strikers,raze,15,0.33,57,0.07,40%,48,0.07,0.33,0.07,0.13,,0%,0/1,1,1,14,5,1,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Rb,Vision Strikers,sage,20,1.1,207,1,80%,137,0.7,0.6,0.1,0.05,26%,,,14,14,14,12,2,1
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Rb,Vision Strikers,"raze, sage, skye, sova",144,1.03,185,1.04,77%,130,0.67,0.4,0.06,0.06,25%,15%,2/13,21,96,92,57,9,8
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,stax,Vision Strikers,skye,20,1.38,231,1.91,75%,159,1.05,0.15,0,0.05,50%,67%,2/3,21,21,11,3,0,1
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,stax,Vision Strikers,breach,57,0.97,161,0.94,77%,104,0.6,0.44,0.05,0.04,30%,0%,0/10,12,34,36,25,3,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,stax,Vision Strikers,sage,67,1.1,176,1.17,69%,113,0.72,0.31,0.09,0.16,33%,25%,1/4,19,48,41,21,6,11
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,stax,Vision Strikers,"breach, sage, skye",144,1.09,177,1.17,73%,116,0.72,0.34,0.06,0.1,34%,18%,3/17,21,103,88,49,9,14
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,Lakia,Vision Strikers,skye,15,0.65,147,0.5,47%,114,0.47,0.07,0.07,0.13,33%,0%,0/5,7,7,14,1,1,2
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,MaKo,Vision Strikers,viper,67,1.25,238,1.38,82%,162,0.81,0.4,0.03,0.07,26%,6%,1/16,24,54,39,27,2,5
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,MaKo,Vision Strikers,astra,77,1.08,181,1.17,77%,127,0.64,0.42,0.09,0.06,32%,0%,0/7,15,49,42,32,7,5
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,MaKo,Vision Strikers,"astra, viper",144,1.16,205,1.27,79%,143,0.72,0.41,0.06,0.07,29%,4%,1/23,24,103,81,59,9,10
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,k1Ng,Vision Strikers,killjoy,129,0.92,187,0.92,71%,133,0.62,0.18,0.09,0.09,28%,0%,0/8,22,80,87,23,12,12
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,BuZz,Vision Strikers,jett,144,1.05,238,1.23,66%,151,0.86,0.11,0.24,0.17,20%,0%,0/6,27,124,101,16,34,24
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,krain,Liberty,sova,35,0.94,222,0.86,66%,152,0.69,0.2,0.11,0,23%,0%,0/9,16,24,28,7,4,0
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,krain,Liberty,skye,21,0.56,111,0.44,57%,80,0.38,0.1,0,0.14,7%,0%,0/2,8,8,18,2,0,3
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,krain,Liberty,breach,22,1.12,267,1.06,86%,182,0.82,0.45,0.14,0,27%,0%,0/4,18,18,17,10,3,0
Valorant Champions Tour Stage 3: Masters Berlin,All Stages,All Match Types,krain,Liberty,"breach, skye, sova",78,0.89,206,0.79,69%,141,0.64,0.24,0.09,0.04,21%,0%,0/15,18,50,63,19,7,3
